id_proyecto,tema_principal,corporacion,id_congresista,partido_id,voto,id_votacion
7209,Economia,senado,2462,145,Si,9983
7209,Economia,senado,1208,117,Si,9983
7209,Economia,senado,4,4,Si,9983
7209,Economia,senado,8,117,Si,9983
7209,Economia,senado,9,2,Si,9983
7209,Economia,senado,10,6,Si,9983
7209,Economia,senado,2012,11,Si,9983
7209,Economia,senado,288,10,Se abstuvo,9983
7209,Economia,senado,11,5,Si,9983
7209,Economia,senado,112,5,Si,9983
7209,Economia,senado,12,4,Si,9983
7209,Economia,senado,13,5,Si,9983
7209,Economia,senado,116,5,Si,9983
7209,Economia,senado,1942,9,Si,9983
7209,Economia,senado,2456,2,Si,9983
7209,Economia,senado,19,3,Si,9983
7209,Economia,senado,20,4,Si,9983
7209,Economia,senado,447,3,Se abstuvo,9983
7209,Economia,senado,131,4,No asistio,9983
7209,Economia,senado,2842,4,Si,9983
7209,Economia,senado,133,4,Si,9983
7209,Economia,senado,2459,145,Si,9983
7209,Economia,senado,27,4,Se abstuvo,9983
7209,Economia,senado,28,2,Si,9983
7209,Economia,senado,29,6,Se abstuvo,9983
7209,Economia,senado,1486,4,Si,9983
7209,Economia,senado,2238,2,Se abstuvo,9983
7209,Economia,senado,505,2,No asistio,9983
7209,Economia,senado,507,2,Si,9983
7209,Economia,senado,145,5,Si,9983
7209,Economia,senado,33,4,Si,9983
7209,Economia,senado,519,5,Si,9983
7209,Economia,senado,35,145,Se abstuvo,9983
7209,Economia,senado,1055,5,Si,9983
7209,Economia,senado,38,2,Si,9983
7209,Economia,senado,548,2,Si,9983
7209,Economia,senado,39,3,Si,9983
7209,Economia,senado,1279,4,Si,9983
7209,Economia,senado,40,2,Si,9983
7209,Economia,senado,2463,145,Si,9983
7209,Economia,senado,153,2,Si,9983
7209,Economia,senado,41,2,Si,9983
7209,Economia,senado,566,5,Se abstuvo,9983
7209,Economia,senado,42,4,Si,9983
7209,Economia,senado,160,2,Si,9983
7209,Economia,senado,47,3,Si,9983
7209,Economia,senado,48,146,Si,9983
7209,Economia,senado,1800,3,Si,9983
7209,Economia,senado,1180,5,Si,9983
7209,Economia,senado,169,117,Se abstuvo,9983
7209,Economia,senado,50,5,Si,9983
7209,Economia,senado,1803,12,No asistio,9983
7209,Economia,senado,281,4,Si,9983
7209,Economia,senado,177,5,Si,9983
7209,Economia,senado,1804,146,Si,9983
7209,Economia,senado,668,6,Se abstuvo,9983
7209,Economia,senado,2279,5,No,9983
7209,Economia,senado,2447,5,Si,9983
7209,Economia,senado,1456,4,Se abstuvo,9983
7209,Economia,senado,59,5,Si,9983
7209,Economia,senado,2452,5,Si,9983
7209,Economia,senado,60,10,No asistio,9983
7209,Economia,senado,1200,5,Si,9983
7209,Economia,senado,1186,3,Se abstuvo,9983
7209,Economia,senado,2600,5,Si,9983
7209,Economia,senado,2734,146,Se abstuvo,9983
7209,Economia,senado,763,5,Si,9983
7209,Economia,senado,1705,6,Se abstuvo,9983
7209,Economia,senado,791,4,Si,9983
7209,Economia,senado,66,4,Se abstuvo,9983
7209,Economia,senado,2233,2,Si,9983
7209,Economia,senado,832,145,Si,9983
7209,Economia,senado,1260,6,No,9983
7209,Economia,senado,1176,4,Si,9983
7209,Economia,senado,74,3,Si,9983
7209,Economia,senado,77,6,Se abstuvo,9983
7209,Economia,senado,875,5,Si,9983
7209,Economia,senado,1714,6,No,9983
7209,Economia,senado,896,4,Si,9983
7209,Economia,senado,6057,5,Si,9983
7209,Economia,senado,906,2,Se abstuvo,9983
7209,Economia,senado,914,2,Si,9983
7209,Economia,senado,85,4,Se abstuvo,9983
7209,Economia,senado,933,5,Si,9983
7209,Economia,senado,290,4,Si,9983
7209,Economia,senado,1805,12,Si,9983
7209,Economia,senado,244,4,Si,9983
7209,Economia,senado,88,5,Si,9983
7209,Economia,senado,1819,146,Se abstuvo,9983
7209,Economia,senado,4993,145,Si,9983
7209,Economia,senado,92,2,Si,9983
7209,Economia,senado,96,144,Se abstuvo,9983
7209,Economia,senado,297,2,Si,9983
7209,Economia,senado,97,4,Si,9983
7209,Economia,senado,98,10,Se abstuvo,9983
7209,Economia,senado,1052,5,No,9983
7209,Economia,senado,100,4,Si,9983
7209,Economia,senado,258,5,Si,9983
7209,Economia,senado,2462,145,Si,9984
7209,Economia,senado,1208,117,Si,9984
7209,Economia,senado,4,4,Si,9984
7209,Economia,senado,8,117,Si,9984
7209,Economia,senado,9,2,Si,9984
7209,Economia,senado,10,6,Se abstuvo,9984
7209,Economia,senado,2012,11,Si,9984
7209,Economia,senado,288,10,Se abstuvo,9984
7209,Economia,senado,11,5,Si,9984
7209,Economia,senado,112,5,Si,9984
7209,Economia,senado,12,4,Si,9984
7209,Economia,senado,13,5,Si,9984
7209,Economia,senado,116,5,Si,9984
7209,Economia,senado,1942,9,Si,9984
7209,Economia,senado,2456,2,Si,9984
7209,Economia,senado,19,3,Se abstuvo,9984
7209,Economia,senado,20,4,Si,9984
7209,Economia,senado,447,3,Se abstuvo,9984
7209,Economia,senado,131,4,No asistio,9984
7209,Economia,senado,2842,4,Si,9984
7209,Economia,senado,133,4,Se abstuvo,9984
7209,Economia,senado,2459,145,Si,9984
7209,Economia,senado,27,4,Si,9984
7209,Economia,senado,28,2,Si,9984
7209,Economia,senado,29,6,Se abstuvo,9984
7209,Economia,senado,1486,4,Si,9984
7209,Economia,senado,2238,2,Si,9984
7209,Economia,senado,505,2,No asistio,9984
7209,Economia,senado,507,2,Si,9984
7209,Economia,senado,145,5,Si,9984
7209,Economia,senado,33,4,Si,9984
7209,Economia,senado,519,5,Si,9984
7209,Economia,senado,35,145,Si,9984
7209,Economia,senado,1055,5,Si,9984
7209,Economia,senado,38,2,Si,9984
7209,Economia,senado,548,2,Si,9984
7209,Economia,senado,39,3,Si,9984
7209,Economia,senado,1279,4,Si,9984
7209,Economia,senado,40,2,Si,9984
7209,Economia,senado,2463,145,Si,9984
7209,Economia,senado,153,2,Si,9984
7209,Economia,senado,41,2,Si,9984
7209,Economia,senado,566,5,Se abstuvo,9984
7209,Economia,senado,42,4,Si,9984
7209,Economia,senado,160,2,Se abstuvo,9984
7209,Economia,senado,47,3,Si,9984
7209,Economia,senado,48,146,Si,9984
7209,Economia,senado,1800,3,Si,9984
7209,Economia,senado,1180,5,Si,9984
7209,Economia,senado,169,117,Se abstuvo,9984
7209,Economia,senado,50,5,Se abstuvo,9984
7209,Economia,senado,1803,12,No asistio,9984
7209,Economia,senado,281,4,Si,9984
7209,Economia,senado,177,5,Si,9984
7209,Economia,senado,1804,146,Si,9984
7209,Economia,senado,668,6,Se abstuvo,9984
7209,Economia,senado,2279,5,Se abstuvo,9984
7209,Economia,senado,2447,5,Si,9984
7209,Economia,senado,1456,4,Se abstuvo,9984
7209,Economia,senado,59,5,Si,9984
7209,Economia,senado,2452,5,Si,9984
7209,Economia,senado,60,10,No asistio,9984
7209,Economia,senado,1200,5,Si,9984
7209,Economia,senado,1186,3,Se abstuvo,9984
7209,Economia,senado,2600,5,Si,9984
7209,Economia,senado,2734,146,Se abstuvo,9984
7209,Economia,senado,763,5,Si,9984
7209,Economia,senado,1705,6,Se abstuvo,9984
7209,Economia,senado,791,4,Si,9984
7209,Economia,senado,66,4,Se abstuvo,9984
7209,Economia,senado,2233,2,Si,9984
7209,Economia,senado,832,145,Si,9984
7209,Economia,senado,1260,6,No,9984
7209,Economia,senado,1176,4,Si,9984
7209,Economia,senado,74,3,Si,9984
7209,Economia,senado,77,6,Se abstuvo,9984
7209,Economia,senado,875,5,Si,9984
7209,Economia,senado,1714,6,No,9984
7209,Economia,senado,896,4,Si,9984
7209,Economia,senado,6057,5,Si,9984
7209,Economia,senado,906,2,Se abstuvo,9984
7209,Economia,senado,914,2,Si,9984
7209,Economia,senado,85,4,Se abstuvo,9984
7209,Economia,senado,933,5,Si,9984
7209,Economia,senado,290,4,Si,9984
7209,Economia,senado,1805,12,Si,9984
7209,Economia,senado,244,4,Si,9984
7209,Economia,senado,88,5,Si,9984
7209,Economia,senado,1819,146,Si,9984
7209,Economia,senado,4993,145,Si,9984
7209,Economia,senado,92,2,Se abstuvo,9984
7209,Economia,senado,96,144,Se abstuvo,9984
7209,Economia,senado,297,2,Si,9984
7209,Economia,senado,97,4,Si,9984
7209,Economia,senado,98,10,Se abstuvo,9984
7209,Economia,senado,1052,5,Se abstuvo,9984
7209,Economia,senado,100,4,Si,9984
7209,Economia,senado,258,5,Se abstuvo,9984
7209,Economia,camara,259,4,No,10064
7209,Economia,camara,257,5,No,10064
7209,Economia,camara,256,5,Se abstuvo,10064
7209,Economia,camara,1952,2,No,10064
7209,Economia,camara,997,5,No,10064
7209,Economia,camara,2083,2,Se abstuvo,10064
7209,Economia,camara,1971,2,No,10064
7209,Economia,camara,2501,5,No,10064
7209,Economia,camara,251,3,Se abstuvo,10064
7209,Economia,camara,978,2,No,10064
7209,Economia,camara,970,5,No,10064
7209,Economia,camara,2246,5,No,10064
7209,Economia,camara,2521,117,Se abstuvo,10064
7209,Economia,camara,937,5,Se abstuvo,10064
7209,Economia,camara,2263,5,Se abstuvo,10064
7209,Economia,camara,242,2,No,10064
7209,Economia,camara,2479,5,No,10064
7209,Economia,camara,6042,2,No,10064
7209,Economia,camara,922,5,Se abstuvo,10064
7209,Economia,camara,1716,4,Se abstuvo,10064
7209,Economia,camara,1525,4,No,10064
7209,Economia,camara,1177,4,No,10064
7209,Economia,camara,2538,145,Si,10064
7209,Economia,camara,1217,2,Se abstuvo,10064
7209,Economia,camara,1334,2,No,10064
7209,Economia,camara,1956,2,No,10064
7209,Economia,camara,1178,5,Se abstuvo,10064
7209,Economia,camara,2522,2,Se abstuvo,10064
7209,Economia,camara,2507,5,No,10064
7209,Economia,camara,1229,4,Se abstuvo,10064
7209,Economia,camara,2448,146,Se abstuvo,10064
7209,Economia,camara,1561,4,Se abstuvo,10064
7209,Economia,camara,862,2,No,10064
7209,Economia,camara,2442,3,Se abstuvo,10064
7209,Economia,camara,1246,5,No,10064
7209,Economia,camara,2535,5,Se abstuvo,10064
7209,Economia,camara,1785,5,Se abstuvo,10064
7209,Economia,camara,836,5,Se abstuvo,10064
7209,Economia,camara,2483,5,Se abstuvo,10064
7209,Economia,camara,214,4,Se abstuvo,10064
7209,Economia,camara,213,5,Se abstuvo,10064
7209,Economia,camara,211,2,Se abstuvo,10064
7209,Economia,camara,1970,2,Se abstuvo,10064
7209,Economia,camara,2492,149,No asistio,10064
7209,Economia,camara,148,145,Se abstuvo,10064
7209,Economia,camara,2029,2,No,10064
7209,Economia,camara,206,4,Se abstuvo,10064
7209,Economia,camara,2484,5,No,10064
7209,Economia,camara,1201,2,Si,10064
7209,Economia,camara,792,5,Se abstuvo,10064
7209,Economia,camara,198,2,No asistio,10064
7209,Economia,camara,1781,5,Se abstuvo,10064
7209,Economia,camara,1527,4,Si,10064
7209,Economia,camara,2523,5,No,10064
7209,Economia,camara,1984,2,Se abstuvo,10064
7209,Economia,camara,1625,4,Se abstuvo,10064
7209,Economia,camara,1202,4,Se abstuvo,10064
7209,Economia,camara,189,2,Se abstuvo,10064
7209,Economia,camara,1947,2,No,10064
7209,Economia,camara,718,3,Se abstuvo,10064
7209,Economia,camara,2497,5,No,10064
7209,Economia,camara,2031,4,No,10064
7209,Economia,camara,1532,4,Se abstuvo,10064
7209,Economia,camara,1640,4,Se abstuvo,10064
7209,Economia,camara,2017,11,Si,10064
7209,Economia,camara,2080,2,Se abstuvo,10064
7209,Economia,camara,183,3,Si,10064
7209,Economia,camara,2761,5,Se abstuvo,10064
7209,Economia,camara,2553,117,No asistio,10064
7209,Economia,camara,2042,2,Si,10064
7209,Economia,camara,1631,4,No,10064
7209,Economia,camara,656,4,No,10064
7209,Economia,camara,2813,4,No,10064
7209,Economia,camara,2439,5,No,10064
7209,Economia,camara,2498,5,No,10064
7209,Economia,camara,2268,3,No,10064
7209,Economia,camara,1133,2,No,10064
7209,Economia,camara,3256,131,Se abstuvo,10064
7209,Economia,camara,2819,147,Se abstuvo,10064
7209,Economia,camara,2513,5,No,10064
7209,Economia,camara,2530,3,Si,10064
7209,Economia,camara,4966,5,Se abstuvo,10064
7209,Economia,camara,6099,5,Si,10064
7209,Economia,camara,590,150,No,10064
7209,Economia,camara,2517,2,No,10064
7209,Economia,camara,2450,5,No,10064
7209,Economia,camara,2449,5,Se abstuvo,10064
7209,Economia,camara,1513,4,Se abstuvo,10064
7209,Economia,camara,1219,2,Se abstuvo,10064
7209,Economia,camara,2455,3,Si,10064
7209,Economia,camara,1622,4,No,10064
7209,Economia,camara,1992,2,Se abstuvo,10064
7209,Economia,camara,1646,4,No,10064
7209,Economia,camara,2496,5,Se abstuvo,10064
7209,Economia,camara,2536,145,No,10064
7209,Economia,camara,512,134,No,10064
7209,Economia,camara,2443,3,Se abstuvo,10064
7209,Economia,camara,2504,5,Se abstuvo,10064
7209,Economia,camara,2520,117,Se abstuvo,10064
7209,Economia,camara,2502,5,No,10064
7209,Economia,camara,1292,145,No,10064
7209,Economia,camara,140,3,No,10064
7209,Economia,camara,136,5,No,10064
7209,Economia,camara,2247,5,No,10064
7209,Economia,camara,453,4,Se abstuvo,10064
7209,Economia,camara,2084,2,No,10064
7209,Economia,camara,130,3,Se abstuvo,10064
7209,Economia,camara,2395,6,Se abstuvo,10064
7209,Economia,camara,2500,5,No,10064
7209,Economia,camara,5479,5,No,10064
7209,Economia,camara,2127,4,No,10064
7209,Economia,camara,1720,4,No,10064
7209,Economia,camara,2499,5,Se abstuvo,10064
7209,Economia,camara,2812,5,Se abstuvo,10064
7209,Economia,camara,398,4,No,10064
7209,Economia,camara,2039,2,Se abstuvo,10064
7209,Economia,camara,1522,4,Si,10064
7209,Economia,camara,1615,4,Se abstuvo,10064
7209,Economia,camara,2474,117,Se abstuvo,10064
7209,Economia,camara,283,4,Si,10064
7209,Economia,camara,2480,5,Se abstuvo,10064
7209,Economia,camara,1693,4,No,10064
7209,Economia,camara,110,145,No,10064
7209,Economia,camara,2817,110,No,10064
7209,Economia,camara,2533,6,No asistio,10064
7209,Economia,camara,2816,3,Se abstuvo,10064
7209,Economia,camara,107,2,No,10064
7209,Economia,camara,106,5,No,10064
7209,Economia,camara,1912,12,Si,10064
7209,Economia,camara,2506,5,No,10064
7209,Economia,camara,1950,2,Si,10064
7209,Economia,camara,1531,4,No,10064
7209,Economia,camara,2815,149,No,10064
7209,Economia,camara,2491,3,No,10064
7209,Economia,camara,2027,2,No,10064
7209,Economia,camara,1245,3,Se abstuvo,10064
7209,Economia,camara,1635,4,No,10064
7209,Economia,camara,873,4,Se abstuvo,10064
7209,Economia,camara,1526,4,Se abstuvo,10064
7209,Economia,camara,1894,12,Se abstuvo,10064
7209,Economia,camara,819,6,Se abstuvo,10064
7209,Economia,camara,205,4,Se abstuvo,10064
7209,Economia,camara,2759,3,Se abstuvo,10064
7209,Economia,camara,2534,5,Si,10064
7209,Economia,camara,2514,5,Si,10064
7209,Economia,camara,192,6,Se abstuvo,10064
7209,Economia,camara,2818,5,Se abstuvo,10064
7209,Economia,camara,182,2,Si,10064
7209,Economia,camara,1605,4,Se abstuvo,10064
7209,Economia,camara,2539,117,Se abstuvo,10064
7209,Economia,camara,2494,5,No,10064
7209,Economia,camara,2516,3,Se abstuvo,10064
7209,Economia,camara,547,68,Se abstuvo,10064
7209,Economia,camara,2108,2,No,10064
7209,Economia,camara,142,10,Si,10064
7209,Economia,camara,127,2,Si,10064
7209,Economia,camara,1167,3,No,10064
7209,Economia,camara,123,2,Se abstuvo,10064
7209,Economia,camara,122,5,Se abstuvo,10064
7209,Economia,camara,2515,5,No,10064
7209,Economia,camara,1694,4,No,10064
7209,Economia,camara,2508,145,No,10064
7209,Economia,camara,1764,4,No,10064
7209,Economia,camara,318,2,No,10064
7209,Economia,camara,2491,3,Si,9580
7209,Economia,camara,2815,149,Se abstuvo,9580
7209,Economia,camara,1531,4,Si,9580
7209,Economia,camara,1950,2,Si,9580
7209,Economia,camara,318,2,Si,9580
7209,Economia,camara,2506,5,Si,9580
7209,Economia,camara,1912,12,Si,9580
7209,Economia,camara,106,5,Si,9580
7209,Economia,camara,107,2,Si,9580
7209,Economia,camara,2816,3,Si,9580
7209,Economia,camara,1764,4,Se abstuvo,9580
7209,Economia,camara,2533,6,No asistio,9580
7209,Economia,camara,2817,110,Si,9580
7209,Economia,camara,110,145,Si,9580
7209,Economia,camara,1693,4,Si,9580
7209,Economia,camara,2480,5,Si,9580
7209,Economia,camara,283,4,Si,9580
7209,Economia,camara,2474,117,Se abstuvo,9580
7209,Economia,camara,1615,4,Si,9580
7209,Economia,camara,2508,145,Si,9580
7209,Economia,camara,1522,4,Si,9580
7209,Economia,camara,1694,4,Si,9580
7209,Economia,camara,2039,2,Se abstuvo,9580
7209,Economia,camara,398,4,Si,9580
7209,Economia,camara,2812,5,Se abstuvo,9580
7209,Economia,camara,2515,5,Si,9580
7209,Economia,camara,122,5,Si,9580
7209,Economia,camara,2499,5,Se abstuvo,9580
7209,Economia,camara,123,2,Se abstuvo,9580
7209,Economia,camara,1720,4,Si,9580
7209,Economia,camara,2127,4,Si,9580
7209,Economia,camara,5479,5,Si,9580
7209,Economia,camara,1167,3,Si,9580
7209,Economia,camara,2500,5,Si,9580
7209,Economia,camara,127,2,Se abstuvo,9580
7209,Economia,camara,2395,6,Se abstuvo,9580
7209,Economia,camara,2084,2,Si,9580
7209,Economia,camara,453,4,Si,9580
7209,Economia,camara,2247,5,Si,9580
7209,Economia,camara,136,5,Si,9580
7209,Economia,camara,140,3,Si,9580
7209,Economia,camara,1292,145,Si,9580
7209,Economia,camara,2502,5,Si,9580
7209,Economia,camara,2520,117,Se abstuvo,9580
7209,Economia,camara,142,10,Se abstuvo,9580
7209,Economia,camara,2504,5,Se abstuvo,9580
7209,Economia,camara,2443,3,Se abstuvo,9580
7209,Economia,camara,2108,2,Si,9580
7209,Economia,camara,512,134,Si,9580
7209,Economia,camara,2536,145,Si,9580
7209,Economia,camara,2496,5,Si,9580
7209,Economia,camara,1646,4,Si,9580
7209,Economia,camara,1992,2,Se abstuvo,9580
7209,Economia,camara,547,68,Si,9580
7209,Economia,camara,1622,4,Se abstuvo,9580
7209,Economia,camara,2455,3,Si,9580
7209,Economia,camara,1219,2,Se abstuvo,9580
7209,Economia,camara,2516,3,Si,9580
7209,Economia,camara,2494,5,Si,9580
7209,Economia,camara,1513,4,Se abstuvo,9580
7209,Economia,camara,2449,5,Se abstuvo,9580
7209,Economia,camara,2450,5,Si,9580
7209,Economia,camara,2517,2,Si,9580
7209,Economia,camara,590,150,Si,9580
7209,Economia,camara,6099,5,Si,9580
7209,Economia,camara,4966,5,Se abstuvo,9580
7209,Economia,camara,2530,3,Si,9580
7209,Economia,camara,2513,5,Si,9580
7209,Economia,camara,2819,147,Se abstuvo,9580
7209,Economia,camara,3256,131,Se abstuvo,9580
7209,Economia,camara,2539,117,Si,9580
7209,Economia,camara,1133,2,Si,9580
7209,Economia,camara,2268,3,Si,9580
7209,Economia,camara,2498,5,Si,9580
7209,Economia,camara,2439,5,Si,9580
7209,Economia,camara,2813,4,Si,9580
7209,Economia,camara,656,4,Si,9580
7209,Economia,camara,1631,4,Si,9580
7209,Economia,camara,1605,4,Si,9580
7209,Economia,camara,2042,2,Si,9580
7209,Economia,camara,182,2,Si,9580
7209,Economia,camara,2553,117,No asistio,9580
7209,Economia,camara,2761,5,Se abstuvo,9580
7209,Economia,camara,183,3,Si,9580
7209,Economia,camara,2497,5,Si,9580
7209,Economia,camara,718,3,Si,9580
7209,Economia,camara,2818,5,Si,9580
7209,Economia,camara,1947,2,Si,9580
7209,Economia,camara,189,2,Se abstuvo,9580
7209,Economia,camara,1202,4,Si,9580
7209,Economia,camara,1625,4,Si,9580
7209,Economia,camara,192,6,Si,9580
7209,Economia,camara,2514,5,Si,9580
7209,Economia,camara,2534,5,Si,9580
7209,Economia,camara,1984,2,Se abstuvo,9580
7209,Economia,camara,2523,5,Si,9580
7209,Economia,camara,1527,4,Si,9580
7209,Economia,camara,1781,5,Se abstuvo,9580
7209,Economia,camara,198,2,No asistio,9580
7209,Economia,camara,2759,3,Si,9580
7209,Economia,camara,792,5,Se abstuvo,9580
7209,Economia,camara,1201,2,Si,9580
7209,Economia,camara,205,4,Si,9580
7209,Economia,camara,2484,5,Si,9580
7209,Economia,camara,206,4,Si,9580
7209,Economia,camara,2029,2,Si,9580
7209,Economia,camara,148,145,Si,9580
7209,Economia,camara,2492,149,No asistio,9580
7209,Economia,camara,819,6,Si,9580
7209,Economia,camara,1970,2,Si,9580
7209,Economia,camara,211,2,Se abstuvo,9580
7209,Economia,camara,213,5,Se abstuvo,9580
7209,Economia,camara,1894,12,Si,9580
7209,Economia,camara,214,4,Se abstuvo,9580
7209,Economia,camara,2483,5,Se abstuvo,9580
7209,Economia,camara,836,5,Se abstuvo,9580
7209,Economia,camara,1526,4,Si,9580
7209,Economia,camara,1785,5,Si,9580
7209,Economia,camara,2535,5,Se abstuvo,9580
7209,Economia,camara,1246,5,Si,9580
7209,Economia,camara,2442,3,Se abstuvo,9580
7209,Economia,camara,862,2,Si,9580
7209,Economia,camara,1561,4,Si,9580
7209,Economia,camara,2448,146,Se abstuvo,9580
7209,Economia,camara,1229,4,Se abstuvo,9580
7209,Economia,camara,2507,5,Si,9580
7209,Economia,camara,2522,2,Se abstuvo,9580
7209,Economia,camara,873,4,Si,9580
7209,Economia,camara,1178,5,Se abstuvo,9580
7209,Economia,camara,1635,4,Si,9580
7209,Economia,camara,1956,2,Si,9580
7209,Economia,camara,1334,2,Si,9580
7209,Economia,camara,1245,3,Si,9580
7209,Economia,camara,1217,2,Se abstuvo,9580
7209,Economia,camara,2538,145,Si,9580
7209,Economia,camara,1177,4,Si,9580
7209,Economia,camara,1525,4,Si,9580
7209,Economia,camara,2027,2,Si,9580
7209,Economia,camara,1716,4,Si,9580
7209,Economia,camara,922,5,Si,9580
7209,Economia,camara,6042,2,Si,9580
7209,Economia,camara,2479,5,Si,9580
7209,Economia,camara,2080,2,Si,9580
7209,Economia,camara,242,2,Si,9580
7209,Economia,camara,2263,5,Si,9580
7209,Economia,camara,937,5,Si,9580
7209,Economia,camara,2521,117,Si,9580
7209,Economia,camara,2246,5,Se abstuvo,9580
7209,Economia,camara,2017,11,Si,9580
7209,Economia,camara,970,5,Si,9580
7209,Economia,camara,978,2,Si,9580
7209,Economia,camara,251,3,Se abstuvo,9580
7209,Economia,camara,2501,5,Si,9580
7209,Economia,camara,1640,4,Si,9580
7209,Economia,camara,1971,2,Si,9580
7209,Economia,camara,2083,2,Se abstuvo,9580
7209,Economia,camara,997,5,Si,9580
7209,Economia,camara,1952,2,Si,9580
7209,Economia,camara,256,5,Se abstuvo,9580
7209,Economia,camara,1532,4,Si,9580
7209,Economia,camara,257,5,Si,9580
7209,Economia,camara,259,4,Si,9580
7209,Economia,camara,2031,4,Si,9580
7209,Economia,camara,2491,3,Se abstuvo,9573
7209,Economia,camara,2815,149,No,9573
7209,Economia,camara,1531,4,No,9573
7209,Economia,camara,1950,2,Si,9573
7209,Economia,camara,318,2,Si,9573
7209,Economia,camara,2506,5,No,9573
7209,Economia,camara,1912,12,Si,9573
7209,Economia,camara,106,5,No,9573
7209,Economia,camara,107,2,Se abstuvo,9573
7209,Economia,camara,2816,3,Se abstuvo,9573
7209,Economia,camara,1764,4,No,9573
7209,Economia,camara,2533,6,No asistio,9573
7209,Economia,camara,2817,110,No,9573
7209,Economia,camara,110,145,No,9573
7209,Economia,camara,1693,4,Se abstuvo,9573
7209,Economia,camara,2480,5,No,9573
7209,Economia,camara,283,4,Si,9573
7209,Economia,camara,2474,117,No,9573
7209,Economia,camara,1615,4,Si,9573
7209,Economia,camara,2508,145,No,9573
7209,Economia,camara,1522,4,Si,9573
7209,Economia,camara,1694,4,No,9573
7209,Economia,camara,2039,2,Se abstuvo,9573
7209,Economia,camara,398,4,Se abstuvo,9573
7209,Economia,camara,2812,5,Se abstuvo,9573
7209,Economia,camara,2515,5,No,9573
7209,Economia,camara,122,5,No,9573
7209,Economia,camara,2499,5,Se abstuvo,9573
7209,Economia,camara,123,2,Si,9573
7209,Economia,camara,1720,4,No,9573
7209,Economia,camara,2127,4,No,9573
7209,Economia,camara,5479,5,No,9573
7209,Economia,camara,1167,3,No,9573
7209,Economia,camara,2500,5,No,9573
7209,Economia,camara,127,2,Si,9573
7209,Economia,camara,2395,6,Se abstuvo,9573
7209,Economia,camara,130,3,Se abstuvo,9573
7209,Economia,camara,2084,2,Se abstuvo,9573
7209,Economia,camara,453,4,Si,9573
7209,Economia,camara,2247,5,No,9573
7209,Economia,camara,136,5,Se abstuvo,9573
7209,Economia,camara,140,3,Se abstuvo,9573
7209,Economia,camara,1292,145,No,9573
7209,Economia,camara,2502,5,No,9573
7209,Economia,camara,2520,117,Se abstuvo,9573
7209,Economia,camara,142,10,Se abstuvo,9573
7209,Economia,camara,2504,5,Se abstuvo,9573
7209,Economia,camara,2443,3,Se abstuvo,9573
7209,Economia,camara,2108,2,No,9573
7209,Economia,camara,512,134,Se abstuvo,9573
7209,Economia,camara,2536,145,No,9573
7209,Economia,camara,2496,5,No,9573
7209,Economia,camara,1646,4,Se abstuvo,9573
7209,Economia,camara,1992,2,Se abstuvo,9573
7209,Economia,camara,547,68,No,9573
7209,Economia,camara,1622,4,Se abstuvo,9573
7209,Economia,camara,2455,3,Se abstuvo,9573
7209,Economia,camara,1219,2,Se abstuvo,9573
7209,Economia,camara,2516,3,Se abstuvo,9573
7209,Economia,camara,2494,5,No,9573
7209,Economia,camara,1513,4,Se abstuvo,9573
7209,Economia,camara,2449,5,Se abstuvo,9573
7209,Economia,camara,2450,5,No,9573
7209,Economia,camara,2517,2,No,9573
7209,Economia,camara,590,150,No,9573
7209,Economia,camara,6099,5,Si,9573
7209,Economia,camara,4966,5,No,9573
7209,Economia,camara,2530,3,Si,9573
7209,Economia,camara,2513,5,Se abstuvo,9573
7209,Economia,camara,2819,147,Se abstuvo,9573
7209,Economia,camara,3256,131,Se abstuvo,9573
7209,Economia,camara,2539,117,No,9573
7209,Economia,camara,1133,2,No,9573
7209,Economia,camara,2268,3,No,9573
7209,Economia,camara,2498,5,No,9573
7209,Economia,camara,2439,5,No,9573
7209,Economia,camara,2813,4,No,9573
7209,Economia,camara,656,4,No,9573
7209,Economia,camara,1631,4,No,9573
7209,Economia,camara,1605,4,Se abstuvo,9573
7209,Economia,camara,2042,2,Si,9573
7209,Economia,camara,182,2,Si,9573
7209,Economia,camara,2553,117,No asistio,9573
7209,Economia,camara,2761,5,Se abstuvo,9573
7209,Economia,camara,183,3,Si,9573
7209,Economia,camara,2497,5,No,9573
7209,Economia,camara,718,3,No,9573
7209,Economia,camara,2818,5,No,9573
7209,Economia,camara,1947,2,No,9573
7209,Economia,camara,189,2,Se abstuvo,9573
7209,Economia,camara,1202,4,Si,9573
7209,Economia,camara,1625,4,Si,9573
7209,Economia,camara,192,6,No,9573
7209,Economia,camara,2514,5,Si,9573
7209,Economia,camara,2534,5,No,9573
7209,Economia,camara,1984,2,Se abstuvo,9573
7209,Economia,camara,2523,5,No,9573
7209,Economia,camara,1527,4,Si,9573
7209,Economia,camara,1781,5,Se abstuvo,9573
7209,Economia,camara,198,2,No asistio,9573
7209,Economia,camara,2759,3,No,9573
7209,Economia,camara,792,5,Se abstuvo,9573
7209,Economia,camara,1201,2,Si,9573
7209,Economia,camara,205,4,No,9573
7209,Economia,camara,2484,5,No,9573
7209,Economia,camara,206,4,No,9573
7209,Economia,camara,2029,2,No,9573
7209,Economia,camara,148,145,No,9573
7209,Economia,camara,2492,149,No asistio,9573
7209,Economia,camara,819,6,No,9573
7209,Economia,camara,1970,2,Se abstuvo,9573
